masked	src
Пришьдъ же жь҆рецъ [MASK] глагола блаженоуоумоу мѫченикоу	Пришьдъ же жь҆рецъ виталии҆ глагола блаженоуоумоу мѫченикоу
еда законъ нашъ сѫдитъ [MASK] аще не слꙑшитъ отъ него прѣжде ꙇ разоумѣатъ что [MASK]	еда законъ нашъ сѫдитъ ч҃лвкоу аще не слꙑшитъ отъ него прѣжде ꙇ разоумѣатъ что творитъ
да и҅сповѣстъ прѣжде и҅мꙙ своѥ҅ и҅ кобь и҅ [MASK] ѥ҅стъ	да и҅сповѣстъ прѣжде и҅мꙙ своѥ҅ и҅ кобь и҅ о҅тъкѫдоу ѥ҅стъ
Гь҃ нс҃і оуготова прѣстолъ свои	Гь҃ нс҃і оуготова прѣстолъ свои
Да не съмѫштаатъ сѧ ваше с҃рдце ни [MASK]	Да не съмѫштаатъ сѧ ваше с҃рдце ни оустрашаатъ
Вꙑ же ѣко чловѣчі оуміраете [MASK] ѣко едінъ отъ кънѩѕь подаете	Вꙑ же ѣко чловѣчі оуміраете ї ѣко едінъ отъ кънѩѕь подаете
[MASK] же въ св҃тѣемъ жілішті хвала іиздраілева	Тъі же въ св҃тѣемъ жілішті хвала іиздраілева
и͑ погребошⱕ мирьнѣ съ радостиѭ̑ цѣсарь͗ствоуѭ̑штоу [MASK] нашемоу їс͆ хс͆оу сь н̑имь͗же о͑тʼцоу слава коупʼно съ ст͆ыи͑мь͗ [MASK] ныня̑ и͑ присно и͑ [MASK] вѣкы вѣкомь͗ амⰹн	и͑ погребошⱕ мирьнѣ съ радостиѭ̑ цѣсарь͗ствоуѭ̑штоу г͆оу нашемоу їс͆ хс͆оу сь н̑имь͗же о͑тʼцоу слава коупʼно съ ст͆ыи͑мь͗ д͆хомʼ ныня̑ и͑ присно и͑ вь вѣкы вѣкомь͗ амⰹн
ꙇ оставль ѩ пакꙑ шедъ помоли сѧ [MASK] тожде слово рекъ	ꙇ оставль ѩ пакꙑ шедъ помоли сѧ третицеѭ҄ тожде слово рекъ
Ѣко [MASK] мѩ оупъва ізбавлѫ і	Ѣко на мѩ оупъва ізбавлѫ і
и оубоѣшѧ же сѧ въшедъшема има онѣма [MASK] облакъ	и оубоѣшѧ же сѧ въшедъшема има онѣма въ облакъ
[MASK] въꙁемл҄ѫште камениѥ мештаа҅хѫ на н҄ь и҅ на о҅ба о҄ученика ѥ҅го	и҅ въꙁемл҄ѫште камениѥ мештаа҅хѫ на н҄ь и҅ на о҅ба о҄ученика ѥ҅го
отъвѣштавъше рѣшѧ	отъвѣштавъше рѣшѧ
ни	ни
и҅ сь҆творивъ сꙿ н҄еѭ̑ блѫдъ [MASK] ꙁъломъ цѣл҄ѫ наи҅паче [MASK] бол҄еѥ҆ ꙁъло къ ꙁълꙋ прилага ѭ҆	и҅ сь҆творивъ сꙿ н҄еѭ̑ блѫдъ ꙁълоѥ ꙁъломъ цѣл҄ѫ наи҅паче же бол҄еѥ҆ ꙁъло къ ꙁълꙋ прилага ѭ҆
[MASK] о одежди что сѧ печете	ꙇ о одежди что сѧ печете
амин глаголѭ вамъ ѣко не иматъ прѣити [MASK] сь дондеже вьсѣ си бѫдѫтъ	амин глаголѭ вамъ ѣко не иматъ прѣити родъ сь дондеже вьсѣ си бѫдѫтъ
велꙿми съгрѣшихъ	велꙿми съгрѣшихъ
нѣсмь	нѣсмь
пон҄еже бо печать҆лѣсте не бꙑ никоѥ҅гоже [MASK]	пон҄еже бо печать҆лѣсте не бꙑ никоѥ҅гоже прокаꙁь҆ства
ꙇ нарече имѧ симоноу петръ	ꙇ нарече имѧ симоноу петръ
Правъдꙑ твоеѩ не съкрꙑхъ въ [MASK] моемъ	Правъдꙑ твоеѩ не съкрꙑхъ въ срд҃ци моемъ
҅Аште ли о҅тъ чловѣкъ никтоже [MASK] сихъ нао̑учи нъ о҅ себѣ хвалѫ поѭ̑тъ раꙁоумѣи҅те божиѥ дѣло ꙗ҅коже вь ꙁаконѣ писано [MASK]	҅Аште ли о҅тъ чловѣкъ никтоже ничсоже сихъ нао̑учи нъ о҅ себѣ хвалѫ поѭ̑тъ раꙁоумѣи҅те божиѥ дѣло ꙗ҅коже вь ꙁаконѣ писано ѥ҅стъ
о҅баче а҅ꙁъ ѥсмъ о̑убогꙑи҆ пришедꙑи҆ к тебѣ ѥ҅гда бѣ въ манастꙑри [MASK] [MASK] а҅постола нарицаѥ҅мааго клио҅скаръ ѥ҅гда сѣдѣа҅ше въ [MASK] и҅ писаа҅ше ѥ҅моуже да дъва на десꙙте ꙁлатицъ и҅ [MASK] блюдъ и҅же ти бѣ посълала съ коуциѭ̑ блаженаꙗ мати твоꙗ	о҅баче а҅ꙁъ ѥсмъ о̑убогꙑи҆ пришедꙑи҆ к тебѣ ѥ҅гда бѣ въ манастꙑри ст꙯ааго а҅нь҆дреа а҅постола нарицаѥ҅мааго клио҅скаръ ѥ҅гда сѣдѣа҅ше въ хꙑꙁинѣ и҅ писаа҅ше ѥ҅моуже да дъва на десꙙте ꙁлатицъ и҅ съребрънꙑи блюдъ и҅же ти бѣ посълала съ коуциѭ̑ блаженаꙗ мати твоꙗ
покажи намъ о҃тъца	покажи намъ о҃тъца
самъ придохъ а͑нтоупате прѣдъ тꙙ прѣдъборникъ бꙑвъ дроужинѣ своѥ͑и͗ противѫ [MASK] твоѥ͑моу диꙗ͑волоу	самъ придохъ а͑нтоупате прѣдъ тꙙ прѣдъборникъ бꙑвъ дроужинѣ своѥ͑и͗ противѫ о͑ть͗цоу твоѥ͑моу диꙗ͑волоу
Не прѣдаждь звѣремъ дш҃ѩ ісповѣдаѭштѩ [MASK] тебѣ	Не прѣдаждь звѣремъ дш҃ѩ ісповѣдаѭштѩ сѩ тебѣ
амин амин г҃лѭ вамъ	амин амин г҃лѭ вамъ
По сихъ приде и҃съ ꙇ҅ оу҅ченици его въ іюденскѫѭ [MASK] [MASK] тоу живѣаше съ ними и кръштааше	По сихъ приде и҃съ ꙇ҅ оу҅ченици его въ іюденскѫѭ землѭ ꙇ тоу живѣаше съ ними и кръштааше
имате коустодиѭ	имате коустодиѭ
обаче о семь не [MASK] сѧ ѣко доуси вамъ повиноуѭтъ сѧ	обаче о семь не радоуите сѧ ѣко доуси вамъ повиноуѭтъ сѧ
азъ не сѫждѫ никомоуже	азъ не сѫждѫ никомоуже
и҅ [MASK] о҅тъ а҅гг҄ель҆ска о҅бавь҆ѥ҅ниꙗ о҅бличеноу бꙑвъшоу вь҆ꙁвѣсти ѥ҅и҆ глагол҄ꙙ	и҅ томоу о҅тъ а҅гг҄ель҆ска о҅бавь҆ѥ҅ниꙗ о҅бличеноу бꙑвъшоу вь҆ꙁвѣсти ѥ҅и҆ глагол҄ꙙ
Не на лѫкъ бо і моі оупьваѭ Ї орѫжье мое не [MASK] мне	Не на лѫкъ бо і моі оупьваѭ Ї орѫжье мое не сп҃тъ мне
Не [MASK] оубогъіихъ твоіхъ до конъца	Не забѫді оубогъіихъ твоіхъ до конъца
и г҃лаахѫ	и г҃лаахѫ
и҅ и҅нъ	и҅ и҅нъ
рече	рече
ꙁане и чь҆стънꙑи цѣсарь҆ костантинъ поꙁдѣ нѣкъгда божь҆ствънꙑи҅мъ доухомъ вь҆сеѧ насел҄енꙑѧ [MASK] [MASK] прѣи҅мъ и҅ свꙙтааго о҅свѣштениꙗ съподобивъ сꙙ и҅ о̑увѣдѣвъ господа нашего їс꙯ хс꙯а б꙯а и҅стинꙿнааго сѫшта тъ пръвꙑи҆ [MASK] [MASK] римь҆стѣ градѣ и҅ коумирꙙ о҅тъврьже	ꙁане и чь҆стънꙑи цѣсарь҆ костантинъ поꙁдѣ нѣкъгда божь҆ствънꙑи҅мъ доухомъ вь҆сеѧ насел҄енꙑѧ цѣсарꙿства дръжавѫ прѣи҅мъ и҅ свꙙтааго о҅свѣштениꙗ съподобивъ сꙙ и҅ о̑увѣдѣвъ господа нашего їс꙯ хс꙯а б꙯а и҅стинꙿнааго сѫшта тъ пръвꙑи҆ цѣсарь҆ствова въ римь҆стѣ градѣ и҅ коумирꙙ о҅тъврьже
Запрѣтилъ еси гръдъімъ Проклѩти [MASK] сѩ отъ заповѣдеї твоїхъ	Запрѣтилъ еси гръдъімъ Проклѩти оукланѣѭштеї сѩ отъ заповѣдеї твоїхъ
тꙑ бо	тꙑ бо
о сп҃ніі [MASK] вьздрадоуемъ сѩ ѕѣло	о сп҃ніі твоемъ вьздрадоуемъ сѩ ѕѣло
Ст͆ъи же паулъ отъвѣштавъ рече	Ст͆ъи же паулъ отъвѣштавъ рече
нѣ ли ю̑нотъ въ васъ [MASK] благоголѣненъ	нѣ ли ю̑нотъ въ васъ и͑ благоголѣненъ
Боѩштеї сѩ тебе оузьрѩтъ мѩ Ї вьзвеселѩтъ сѩ ѣко [MASK] словеса твоѣ оупъвахъ	Боѩштеї сѩ тебе оузьрѩтъ мѩ Ї вьзвеселѩтъ сѩ ѣко на словеса твоѣ оупъвахъ
[MASK] пѫть ѩзꙑкомъ не ꙇдѣте ꙇ въ градъ самарѣнъ не вънидѣте	на пѫть ѩзꙑкомъ не ꙇдѣте ꙇ въ градъ самарѣнъ не вънидѣте
отъпоусти ѭ ѣко въпиетъ въ слѣдъ [MASK]	отъпоусти ѭ ѣко въпиетъ въ слѣдъ насъ
или аште проситъ [MASK] еда подастъ емоу скорьпии	или аште проситъ аица еда подастъ емоу скорьпии
о҅тъвѣштавъ же глагола	о҅тъвѣштавъ же глагола
ѫжікꙑ іхъ въкоупѣ	ѫжікꙑ іхъ въкоупѣ
а҅ште ли [MASK] поштꙙдите о҅вь҆цꙙ благъ плодъ приносꙙштоу	а҅ште ли стрижете поштꙙдите о҅вь҆цꙙ благъ плодъ приносꙙштоу
не прѣрѣжѫ тебе не дѣл҄енааго	не прѣрѣжѫ тебе не дѣл҄енааго
а жѧтва естъ коньчина вѣка а [MASK] сѫтъ а҃нꙉли	а жѧтва естъ коньчина вѣка а жѧтеле сѫтъ а҃нꙉли
[MASK] сотонѫ ѣко млъниѭ съ небесе падъша	видѣхъ сотонѫ ѣко млъниѭ съ небесе падъша
Оудалилъ есі [MASK] моѣ отъ мене	Оудалилъ есі знаніѣ моѣ отъ мене
събъра же сꙙ вь҆ дьнь҆ тъ [MASK] многъ бол҄ии҆ о҅бꙑчь҆наꙿго	събъра же сꙙ вь҆ дьнь҆ тъ народъ многъ бол҄ии҆ о҅бꙑчь҆наꙿго
не мѫчи мене	не мѫчи мене
Видѣ вьсѩ сн҃ъі чл҃скъіѩ [MASK] готоваего жілишта своего	Видѣ вьсѩ сн҃ъі чл҃скъіѩ Съ готоваего жілишта своего
прѣжде даже [MASK] не възг҃ласитъ дъва кратꙑ отъвръжеши сѧ мене три кратꙑ	прѣжде даже кокотъ не възг҃ласитъ дъва кратꙑ отъвръжеши сѧ мене три кратꙑ
что можеши толико дати [MASK] тъштиши сⱕ о͑тⱕти	что можеши толико дати ѥ͑лико тъштиши сⱕ о͑тⱕти
оузьрѣвъ же и҃са и възъпивъ [MASK] къ немоу	оузьрѣвъ же и҃са и възъпивъ припаде къ немоу
ПРѢФАЦИѢ	ПРѢФАЦИѢ
о҄упʼваѭ҄ на н҄ь я͑ко тъ и͑збавитъ мⱕ о͑тъ сѢти ловь͗чⱕ и͑ о͑тъ [MASK] мⱕтежь͗на	о҄упʼваѭ҄ на н҄ь я͑ко тъ и͑збавитъ мⱕ о͑тъ сѢти ловь͗чⱕ и͑ о͑тъ словесе мⱕтежь͗на
нападѫ на мѩ крѣпьци	нападѫ на мѩ крѣпьци
тъгда [MASK] а҅гг҄елъ съконьча повелѣниѥ ѥ҅го	тъгда же а҅гг҄елъ съконьча повелѣниѥ ѥ҅го
[MASK] слꙑшахъ [MASK] ѥ҅моу ѧ҅ꙁꙑкъ глагол҄ѫшть въ двадесꙙтъноѥ своѥѧ ѥ҅моу връстꙑ лѣто и҅ о҅смоѥ е҅пискоупъ поставь҆ѥнъ бꙑ ꙗ҅коже и҅ вꙑше съкаꙁахомъ	ꙗ҅коже слꙑшахъ свꙙтꙑи҆ ѥ҅моу ѧ҅ꙁꙑкъ глагол҄ѫшть въ двадесꙙтъноѥ своѥѧ ѥ҅моу връстꙑ лѣто и҅ о҅смоѥ е҅пискоупъ поставь҆ѥнъ бꙑ ꙗ҅коже и҅ вꙑше съкаꙁахомъ
чсо дѣлма и҅ почто	чсо дѣлма и҅ почто
кто сь естъ иже и [MASK] отъпоуштаатъ	кто сь естъ иже и грѣхꙑ отъпоуштаатъ
тебе [MASK] и͑матъ причⱕсть͗ника сътворити о͑гню вѣчьноуо҄умоу о҄уготованоуо҄умоу тебѣ и͑ дия͑волоу	тебе же и͑матъ причⱕсть͗ника сътворити о͑гню вѣчьноуо҄умоу о҄уготованоуо҄умоу тебѣ и͑ дия͑волоу
пио҅ниꙗ҅ же мѫченика и҅ [MASK] поминати лѣпо пон҄еже ѥ҅гда бѣа҅ше въ [MASK] многꙑ о҅тъ прѣльсти о҅брати а҅постольскꙑи҆ мѫжь въ насъ бꙑвъ и҅ конь҆ць҆ ѥ҅гда приꙁъванъ бꙑстъ [MASK] го꙯у и҅ мѫченъ бꙑвъ [MASK] се о҅стави на накаꙁаниѥ намъ и҅ до нꙑн҄ѣшь҆н҄ꙗго и҅мѣти намъ памꙙть о̑учениꙗ ѥго	пио҅ниꙗ҅ же мѫченика и҅ паче поминати лѣпо пон҄еже ѥ҅гда бѣа҅ше въ мироу многꙑ о҅тъ прѣльсти о҅брати а҅постольскꙑи҆ мѫжь въ насъ бꙑвъ и҅ конь҆ць҆ ѥ҅гда приꙁъванъ бꙑстъ къ го꙯у и҅ мѫченъ бꙑвъ съпсаноѥ се о҅стави на накаꙁаниѥ намъ и҅ до нꙑн҄ѣшь҆н҄ꙗго и҅мѣти намъ памꙙть о̑учениꙗ ѥго
Гласъ радості ї сп҃ениѣ Вь [MASK] праведьникъ	Гласъ радості ї сп҃ениѣ Вь селѣхъ праведьникъ
волимъ [MASK] вѣрѫ неже къ коупносѫштию̑ приложити сꙙ	волимъ а҅риа҅нъскѫѭ̑ вѣрѫ неже къ коупносѫштию̑ приложити сꙙ
нъ [MASK] божии҆ ꙁаконъ и҅ꙁволиста ѥ҅же ѥ҅стъ съпасениѥ҅ доуши и҅ тѣлоу	нъ паче божии҆ ꙁаконъ и҅ꙁволиста ѥ҅же ѥ҅стъ съпасениѥ҅ доуши и҅ тѣлоу
имѣѩи оуши слꙑшати да слꙑшитъ	имѣѩи оуши слꙑшати да слꙑшитъ
о҅тъвѣшта	о҅тъвѣшта
и҅ [MASK] сꙙ и҅ ставъ на въстокъ прилежно молитвѫ богови приношаа҅ше	и҅ въꙁвративъ сꙙ и҅ ставъ на въстокъ прилежно молитвѫ богови приношаа҅ше
Аште ли рѫка твоѣ ли нога твоѣ съблажнѣетъ тѧ отъсѣци и и [MASK] отъ [MASK]	Аште ли рѫка твоѣ ли нога твоѣ съблажнѣетъ тѧ отъсѣци и и отъвръѕи отъ себе
