masked	src
vats[_]ḥ u vai yajñapatim vardh[_]nti	vatsāḥ u vai yajñapatim vardhanti
aghāyatām a[_]i nahya mukhāni	aghāyatām api nahya mukhāni
tat yat ghṛtam t[_]t stri[_]ai paya[_] ye taṇḍulāḥ te puṃsaḥ	tat yat ghṛtam tat striyai payaḥ ye taṇḍulāḥ te puṃsaḥ
y[_]vam dakṣam dūḍabham ṛtunā yajñam āśāth[_]	yuvam dakṣam dūḍabham ṛtunā yajñam āśāthe
sā sūta vaśā [_]havat	sā sūta vaśā bhavat
[_][_]rambham kṛtvā t[_]ryam pībaspākam udārathim kṣudhā kila tvā duṣṭano jakṣivān sa na rūrupa[_]	karambham kṛtvā tiryam pībaspākam udārathim kṣudhā kila tvā duṣṭano jakṣivān sa na rūrupaḥ
devāḥ [_]ai yajñam atanvata	devāḥ vai yajñam atanvata
punar tvā duḥ viśve d[_]vāḥ yathā an unm[_]ditaḥ asasi	punar tvā duḥ viśve devāḥ yathā an unmaditaḥ asasi
indriyāṇi vīryāṇi ātma[_] dhitvā asyām eva pratitiṣṭ[_]at[_]	indriyāṇi vīryāṇi ātman dhitvā asyām eva pratitiṣṭhati
tau d[_]kṣāyāḥ īśāte	tau dīkṣāyāḥ īśāte
mahāṁ asi mahiṣa[_]vṛṣṇyebhi[_] dhana spṛt ugra sahamānaḥ a[_]yān	mahāṁ asi mahiṣa vṛṣṇyebhiḥ dhana spṛt ugra sahamānaḥ anyān
tathā rāṣṭrāya[_]na āvṛścate	tathā rāṣṭrāya na āvṛścate
āsthānam asitam t[_]va	āsthānam asitam tava
sa ha uvāca madhuchandāḥ pañcāśatā sārdham yat naḥ pitā saṃ[_]ā[_]īte tas[_]in tiṣṭhāmahe vayam pura[_] tvā sarve kurmahe t[_]ām an[_]añcaḥ vayam sm[_]si iti	sa ha uvāca madhuchandāḥ pañcāśatā sārdham yat naḥ pitā saṃjānīte tasmin tiṣṭhāmahe vayam puras tvā sarve kurmahe tvām anvañcaḥ vayam smasi iti
vaś[_] pṛthivī	vaśā pṛthivī
samarye ā vida[_]he vardh[_]mānaḥ iti vardhayanti eva e[_]am tat	samarye ā vidathe vardhamānaḥ iti vardhayanti eva enam tat
sa yat d[_]kṣiṇām diśam anuvyacalat [_][_]draḥ bhūtvā anuvy[_]calat balam anna ādam kṛtvā	sa yat dakṣiṇām diśam anuvyacalat indraḥ bhūtvā anuvyacalat balam anna ādam kṛtvā
saḥ [_]smān sarvatas pātu hetyāḥ de[_]a asurebhyaḥ	saḥ asmān sarvatas pātu hetyāḥ deva asurebhyaḥ
saḥ imā[_] prāviśat	saḥ imām prāviśat
ma[_]aḥ rā[_]aḥ puru vāra pra yandhi	mahaḥ rāyaḥ puru vāra pra yandhi
takṣa[_] nāsatyābhyām parijmānam sukham ratha[_]	takṣan nāsatyābhyām parijmānam sukham ratham
pr[_]ti paśyati	prati paśyati
sa[_]ta vai śīrṣan prāṇāḥ	sapta vai śīrṣan prāṇāḥ
āhūtay[_]ḥ vai nāma e[_]āḥ yat āhutayaḥ	āhūtayaḥ vai nāma etāḥ yat āhutayaḥ
yajñaiḥ [_]ṣūḥ[_]saṃnamamā[_]aḥ agne vācā śalyāṁ aśanibhiḥ dihānaḥ tābhiḥ vi[_]hya hṛdaye y[_]tudhānān	yajñaiḥ iṣūḥ saṃnamamānaḥ agne vācā śalyāṁ aśanibhiḥ dihānaḥ tābhiḥ vidhya hṛdaye yātudhānān
viśvam [_]d savanam sutam indraḥ madāya[_]gacc[_]ati vṛtrahā soma pītaye	viśvam id savanam sutam indraḥ madāya gacchati vṛtrahā soma pītaye
bh[_]vati [_]tmanā parā asya dviṣan pāpmā bhrātṛ[_]yaḥ bhavati yaḥ evam ved[_]	bhavati ātmanā parā asya dviṣan pāpmā bhrātṛvyaḥ bhavati yaḥ evam veda
añjanti tvām adhvare deva[_]ant[_]ḥ iti anvāha	añjanti tvām adhvare devayantaḥ iti anvāha
āhavanīyasy[_] [_]a vai sa gārhapatyasya ca dakṣiṇāgneḥ [_][_] yajñas[_]a ca yajamānasya ca paśūnām ca p[_]iyam dhāma bhavati yaḥ evam veda	āhavanīyasya ca vai sa gārhapatyasya ca dakṣiṇāgneḥ ca yajñasya ca yajamānasya ca paśūnām ca priyam dhāma bhavati yaḥ evam veda
tasm[_]t tāsām puras janma pur[_]s okaḥ	tasmāt tāsām puras janma puras okaḥ
yat vai devā[_]ām na iti tat eṣām om[_]iti	yat vai devānām na iti tat eṣām om iti
rājanyam bhūti k[_]mam yājayet	rājanyam bhūti kāmam yājayet
yame iva hi [_]te yatamāne [_]rabāhuk itaḥ	yame iva hi ete yatamāne prabāhuk itaḥ
uttamaḥ[_]nāma kuṣṭha asi	uttamaḥ nāma kuṣṭha asi
tvā viśa[_]tu indavaḥ mats[_]rāsaḥ tad okasaḥ	tvā viśantu indavaḥ matsarāsaḥ tad okasaḥ
tejaḥ [_]ai brahmavarcasa[_] vanaspatīnām palāśaḥ	tejaḥ vai brahmavarcasam vanaspatīnām palāśaḥ
ā imam bhaja [_]rāme aśveṣu g[_]ṣu	ā imam bhaja grāme aśveṣu goṣu
apūtaḥ va[_] e[_]a yam abhiśaṃsanti	apūtaḥ vai eṣa yam abhiśaṃsanti
savitṛ pra[_]ūtāḥ eva enau tat praṇ[_]yanti	savitṛ prasūtāḥ eva enau tat praṇayanti
viśvaiḥ eva enam tat d[_]vaiḥ[_]saha āsādayati	viśvaiḥ eva enam tat devaiḥ saha āsādayati
tasmai etat haviḥ[_]ātithyam ni[_]upyate	tasmai etat haviḥ ātithyam nirupyate
sarvāḥ vai[_]etāḥ devatāḥ	sarvāḥ vai etāḥ devatāḥ
candramāḥ nakṣatrā[_]ām īśe	candramāḥ nakṣatrāṇām īśe
virājaḥ ca vai sa sarveṣām ca devānām sarvāsām ca devatā[_]ām p[_][_]yam[_]dhāma bhavati yaḥ [_]vam veda	virājaḥ ca vai sa sarveṣām ca devānām sarvāsām ca devatānām priyam dhāma bhavati yaḥ evam veda
tāvat [_]ai vāc avadat sarv[_]syai vācaḥ sarvasya br[_]hmaṇaḥ parigṛhītyai	tāvat vai vāc avadat sarvasyai vācaḥ sarvasya brahmaṇaḥ parigṛhītyai
somaḥ hi[_]rājā	somaḥ hi rājā
śarade tvā he[_]antāya v[_]santāya grīṣmāya par[_] dadmasi	śarade tvā hemantāya vasantāya grīṣmāya pari dadmasi
yā āsur[_] v[_]c avadat sā imām prā[_]iśat yā udajayat sā vanaspatīn	yā āsurī vāc avadat sā imām prāviśat yā udajayat sā vanaspatīn
y[_]ḥ te śatam dhamanayaḥ aṅgāni[_]anu viṣṭhit[_]ḥ tāsām te[_]sarvāsām vayam niḥ viṣāṇi hvayāmasi	yāḥ te śatam dhamanayaḥ aṅgāni anu viṣṭhitāḥ tāsām te sarvāsām vayam niḥ viṣāṇi hvayāmasi
sam vaḥ [_]anāṃsi sam vratā s[_]m ākūtīḥ namāmasi	sam vaḥ manāṃsi sam vratā sam ākūtīḥ namāmasi
y[_][_] kāmayeta tejasvī syām sarvatra vibhaveyam sarvatra apibhāgaḥ [_]yām dāna kā[_]āḥ me prajāḥ syuḥ iti saḥ [_]tān ajān k[_]ṣṇ[_] grīvān ālabheta	yaḥ kāmayeta tejasvī syām sarvatra vibhaveyam sarvatra apibhāgaḥ syām dāna kāmāḥ me prajāḥ syuḥ iti saḥ etān ajān kṛṣṇa grīvān ālabheta
pāpmānam eva ap[_]hate	pāpmānam eva apahate
ag[_]iḥ vai deva yoniḥ	agniḥ vai deva yoniḥ
sarvam āyuḥ eti yaḥ evam vidvān[_]uṣṇihau k[_]rute	sarvam āyuḥ eti yaḥ evam vidvān uṣṇihau kurute
tris prathamām tris uttamām an[_][_]ha	tris prathamām tris uttamām anvāha
a[_]niḥ hi eṣām dūtaḥ pratye[_]u vidvān	agniḥ hi eṣām dūtaḥ pratyetu vidvān
tam eva bhāgadheye[_]a upāsarat	tam eva bhāgadheyena upāsarat
triṣṭubha[_] bhavataḥ sa indriya t[_]āya	triṣṭubhau bhavataḥ sa indriya tvāya
yajñam naya[_]yajamān[_]ya sādhu iti	yajñam naya yajamānāya sādhu iti
sarvam[_]āyuḥ eti yaḥ evam veda	sarvam āyuḥ eti yaḥ evam veda
tasmāt āh[_]ḥ mā anuvocaḥ mā pracārīḥ kilbiṣam nu mā yātay[_]n [_]ti	tasmāt āhuḥ mā anuvocaḥ mā pracārīḥ kilbiṣam nu mā yātayan iti
aindrāgnam anusṛṣṭam ālabheta yasya[_]pit[_] [_]itāmahaḥ somam na pibet	aindrāgnam anusṛṣṭam ālabheta yasya pitā pitāmahaḥ somam na pibet
tasmin up[_]hūtaḥ iti	tasmin upahūtaḥ iti
agniḥ vai devānām manotā tasmin hi t[_]ṣām m[_]nāṃsi o[_]āni	agniḥ vai devānām manotā tasmin hi teṣām manāṃsi otāni
nīcais padya[_]tām adhare bhavantu ye naḥ [_]ūrim maghavānam pṛtanyā[_]	nīcais padyantām adhare bhavantu ye naḥ sūrim maghavānam pṛtanyān
a parim[_]taḥ vai prajāpatiḥ	a parimitaḥ vai prajāpatiḥ
parastāt arvācīḥ upasadaḥ upa[_]t[_] eṣām eva lokānā[_] abhijityā	parastāt arvācīḥ upasadaḥ upaiti eṣām eva lokānām abhijityā
tathā iti	tathā iti
gauḥ vai devānām m[_]notā tasyām hi teṣām manā[_][_]i otāni	gauḥ vai devānām manotā tasyām hi teṣām manāṃsi otāni
na ene[_]a haviḥ attave	na enena haviḥ attave
amṛ[_]am turīyam	amṛtam turīyam
varṣāṇi tu[_]hyam syonāni yeṣu vardhante oṣad[_]īḥ	varṣāṇi tubhyam syonāni yeṣu vardhante oṣadhīḥ
atha [_]aḥ evam viduṣā vrātyena an atisṛṣṭaḥ j[_]hoti [_]a[_]pitṛyāṇam panthām jānāti na d[_]va yānam	atha yaḥ evam viduṣā vrātyena an atisṛṣṭaḥ juhoti na pitṛyāṇam panthām jānāti na deva yānam
etat[_]vai yajñasya samṛddham yat rūpa[_]samṛddham	etat vai yajñasya samṛddham yat rūpa samṛddham
go[_] iva pūrvau pādau	goḥ iva pūrvau pādau
āntrebhyaḥ jajñ[_]re atrāḥ udarā[_] adhi vīrudhaḥ	āntrebhyaḥ jajñire atrāḥ udarāt adhi vīrudhaḥ
uttara[_]as h[_] strī pumāṃsam upaśete	uttaratas hi strī pumāṃsam upaśete
yajñaḥ vai d[_]vebhyaḥ udak[_]āmat	yajñaḥ vai devebhyaḥ udakrāmat
te[_]anyāḥ ubhayat[_]s antayoḥ aprasraṃsāya barsau nah[_]ati	tejanyāḥ ubhayatas antayoḥ aprasraṃsāya barsau nahyati
saṃjñā[_]am araṇebhiḥ	saṃjñānam araṇebhiḥ
tat enām parokṣam upahvayate saha ṛ[_]abhāḥ [_]ti	tat enām parokṣam upahvayate saha ṛṣabhāḥ iti
uttamay[_] paridadhāti	uttamayā paridadhāti
annam [_]ai virāj	annam vai virāj
sā devānām asi [_]vasā	sā devānām asi svasā
ānṛty[_]taḥ śikhaṇḍinaḥ gan[_]harvasya apsarā pateḥ bhina[_]mi muṣkau	ānṛtyataḥ śikhaṇḍinaḥ gandharvasya apsarā pateḥ bhinadmi muṣkau
tat mahat abhav[_]t	tat mahat abhavat
mā u abhivyādh[_]naḥ vidan	mā u abhivyādhinaḥ vidan
triṣṭubh[_]u vīrya kāmaḥ ku[_]vīta	triṣṭubhau vīrya kāmaḥ kurvīta
[_]ra ebhya[_] lokebhyaḥ bhrātṛvyam nudate	pra ebhyaḥ lokebhyaḥ bhrātṛvyam nudate
somasya asi sakhā[_]hitaḥ	somasya asi sakhā hitaḥ
arbhasya tṛ[_]ra daṃśinaḥ maśakasy[_] arasam viṣam	arbhasya tṛpra daṃśinaḥ maśakasya arasam viṣam
śvetāḥ malhā[_] ālabheta brahmavarcasa k[_]maḥ āgney[_]m bārhaspatyām saurī[_]	śvetāḥ malhāḥ ālabheta brahmavarcasa kāmaḥ āgneyīm bārhaspatyām saurīm
prāṇaḥ[_]vai vayaḥ	prāṇaḥ vai vayaḥ
satyāḥ santu yaja[_]ānasy[_] kāmāḥ	satyāḥ santu yajamānasya kāmāḥ
etena vai sa tat sa[_]asra[_] paryagṛhṇāt	etena vai sa tat sahasram paryagṛhṇāt
so[_]a[_] jigāti gātu vid iti tṛ[_]am saumyam gāyatram anvāha some rājani praṇīyam[_]ne	somaḥ jigāti gātu vid iti tṛcam saumyam gāyatram anvāha some rājani praṇīyamāne
yāḥ pr[_]jāp[_]teḥ āpriyaḥ tāḥ āpriyaḥ	yāḥ prajāpateḥ āpriyaḥ tāḥ āpriyaḥ
tiṣṭhāt id dhamaniḥ[_]mahī	tiṣṭhāt id dhamaniḥ mahī
ye[_]a e[_]a indraḥ pāpmānam apāh[_]ta tena pāpmānam apahate	yena eva indraḥ pāpmānam apāhata tena pāpmānam apahate
sam te māṃsasya [_]israstam sam asthi api[_]rohatu	sam te māṃsasya visrastam sam asthi api rohatu
saṃś[_]tam kṣatram ajaram astu jiṣṇuḥ yeṣām as[_][_] purohitaḥ	saṃśitam kṣatram ajaram astu jiṣṇuḥ yeṣām asmi purohitaḥ
tam bahis dhanva udava[_]an	tam bahis dhanva udavahan
tāḥ atimanyamānāḥ varuṇ[_]n[_] agrāhayat	tāḥ atimanyamānāḥ varuṇena agrāhayat
yat[_]eva etat[_]paśau puroﾱāśam anunirvapanti tena ev[_] asya tat āpūryate	yat eva etat paśau puroﾱāśam anunirvapanti tena eva asya tat āpūryate
gāyatraḥ vai brāhmaṇaḥ te[_]aḥ vai brahmava[_]casam gāyatr[_]	gāyatraḥ vai brāhmaṇaḥ tejaḥ vai brahmavarcasam gāyatrī
bhāginīḥ [_]ai anyāḥ prajāḥ	bhāginīḥ vai anyāḥ prajāḥ
soma[_] ca vai [_]tasya pūṣā ca jāyamānasya in[_]riyam vīryam ayuvetām	somaḥ ca vai etasya pūṣā ca jāyamānasya indriyam vīryam ayuvetām
uttamā[_] aditim yajati	uttamām aditim yajati
ekam stanam vratam upaiti upasatsu ekā hi eva iṣuḥ[_][_][_]i	ekam stanam vratam upaiti upasatsu ekā hi eva iṣuḥ iti
tasmāt sāvi[_]rīm anvāha	tasmāt sāvitrīm anvāha
a[_]hīvāsaḥ deyaḥ	adhīvāsaḥ deyaḥ
yam amī purod[_]dhire brahmāṇa[_] apabhūtaye indra sa te ad[_]aspadam	yam amī purodadhire brahmāṇam apabhūtaye indra sa te adhaspadam
śṛṇotu naḥ	śṛṇotu naḥ
tāḥ[_]tvam juṣasva	tāḥ tvam juṣasva
yat vai lohitam yat māṃsam[_]t[_]t śarīram	yat vai lohitam yat māṃsam tat śarīram
sa[_] asmai eta[_] dvāram vivṛṇoti	saḥ asmai etat dvāram vivṛṇoti
vās[_]sā prorṇuvanti	vāsasā prorṇuvanti
etat vai yajñasya s[_]mṛddham yat rūpa s[_]mṛddham	etat vai yajñasya samṛddham yat rūpa samṛddham
ud idam māmakam [_]acaḥ	ud idam māmakam vacaḥ
vanaspatīn	vanaspatīn
an[_]arikṣena saha vājinīvan karkīm vatsām iha ra[_]ṣa [_]ājin	antarikṣena saha vājinīvan karkīm vatsām iha rakṣa vājin
juhota pra c[_] tiṣṭhata	juhota pra ca tiṣṭhata
pātu naḥ devī [_]ubhagā[_]sarasvatī	pātu naḥ devī subhagā sarasvatī
tam aindr[_]m ālabheta	tam aindram ālabheta
av[_] vṛṣṭim sṛjatam jīra dānū	ava vṛṣṭim sṛjatam jīra dānū
s[_]ḥ agneḥ deva yonyāḥ āhuti[_]hyaḥ sambhūya hiraṇya śarīraḥ ūrdhva[_] svargam [_]okam eti	saḥ agneḥ deva yonyāḥ āhutibhyaḥ sambhūya hiraṇya śarīraḥ ūrdhvaḥ svargam lokam eti
śiraḥ vai e[_]at yajñas[_]a y[_]t ātithyam grīvā upasadaḥ	śiraḥ vai etat yajñasya yat ātithyam grīvā upasadaḥ
auṣadh[_]m vai ūvadhyam	auṣadham vai ūvadhyam
tvaṣṭā paśūnām[_]prajanayitā	tvaṣṭā paśūnām prajanayitā
na ātmanā dṛpyati na asya praj[_]yām ājāyate ya[_] evam[_]veda	na ātmanā dṛpyati na asya prajāyām ājāyate yaḥ evam veda
tasmāt āhuḥ āgneyaḥ vā[_]a sarvaḥ paśuḥ[_]agnim hi saḥ anuprācya[_]ata iti	tasmāt āhuḥ āgneyaḥ vāva sarvaḥ paśuḥ agnim hi saḥ anuprācyavata iti
vāyuḥ vai devānām ojiṣṭh[_]ḥ kṣepiṣṭha[_]	vāyuḥ vai devānām ojiṣṭhaḥ kṣepiṣṭhaḥ
tat vaśānām vaśā [_]vam	tat vaśānām vaśā tvam
medhyaḥ abh[_]ḥ	medhyaḥ abhūḥ
tasmāt caturdhā puroḍāś[_]m kṛtvā barhiṣ[_]dam karoti	tasmāt caturdhā puroḍāśam kṛtvā barhiṣadam karoti
yaḥ śvetāṁ adhinirṇi[_]aḥ c[_]kre kṛ[_]ṇāṁ anu vratā sa dhāma pū[_]vy[_]m mame y[_]ḥ skambhena vi rodasī ajaḥ na dyām adhārayat	yaḥ śvetāṁ adhinirṇijaḥ cakre kṛṣṇāṁ anu vratā sa dhāma pūrvyam mame yaḥ skambhena vi rodasī ajaḥ na dyām adhārayat
vi c[_]t vṛheva rathyā iva c[_]krā	vi cit vṛheva rathyā iva cakrā
tvacā sam kalpaya tv[_]cam	tvacā sam kalpaya tvacam
eka vṛṣaḥ indr[_] sakhā jigīvān śatrūyatā[_] ā khid[_] bhojanāni	eka vṛṣaḥ indra sakhā jigīvān śatrūyatām ā khida bhojanāni
tat rājā[_]am āpyāyayanti	tat rājānam āpyāyayanti
asuryā v[_]cā ātmānam na id s[_]ṃsṛjai iti	asuryā vācā ātmānam na id saṃsṛjai iti
indraḥ jāta[_] manuṣyeṣu ant[_]r gharmaḥ taptaḥ carati śośucān[_]ḥ	indraḥ jātaḥ manuṣyeṣu antar gharmaḥ taptaḥ carati śośucānaḥ
marutaḥ ha vai deva [_]iśaḥ antarikṣa bh[_]janāḥ	marutaḥ ha vai deva viśaḥ antarikṣa bhājanāḥ
atha u enam vanaspa[_]e jī[_]ānām lokam ud naya	atha u enam vanaspate jīvānām lokam ud naya
vyāghram datvatām vayam p[_]athamam jambha[_]āmasi	vyāghram datvatām vayam prathamam jambhayāmasi
saḥ asmai[_]brah[_]avarcasam prayacchati	saḥ asmai brahmavarcasam prayacchati
s[_] naḥ saṃvi[_]vān pari vṛṅgdhi takman	sa naḥ saṃvidvān pari vṛṅgdhi takman
ete vai v[_]ṣṭyāḥ pradātāraḥ	ete vai vṛṣṭyāḥ pradātāraḥ
priyaḥ priyasya[_]bha[_]ati yaḥ evam veda	priyaḥ priyasya bhavati yaḥ evam veda
tatra sa kā[_]aḥ upāptaḥ yaḥ s[_]hāne	tatra sa kāmaḥ upāptaḥ yaḥ sthāne
saḥ [_]gnim anuprācyavata	saḥ agnim anuprācyavata
ete devāḥ [_]omapāḥ	ete devāḥ somapāḥ
yajñaveśasam eṣām kari[_]yāma[_] iti	yajñaveśasam eṣām kariṣyāmaḥ iti
indras[_]a muṣṭiḥ asi	indrasya muṣṭiḥ asi
sam gandharvaiḥ[_]mada[_]e somyebhiḥ	sam gandharvaiḥ madate somyebhiḥ
yaḥ asya [_]aptamaḥ prāṇaḥ aparimit[_]ḥ nāma tāḥ imāḥ p[_]ajāḥ	yaḥ asya saptamaḥ prāṇaḥ aparimitaḥ nāma tāḥ imāḥ prajāḥ
te ete saptabhiḥ sap[_]a[_]hiḥ chandobhiḥ āgacchanti	te ete saptabhiḥ saptabhiḥ chandobhiḥ āgacchanti
tasya ha udaram ja[_]ñe	tasya ha udaram jajñe
te na vyāvṛ[_]am agacchan	te na vyāvṛtam agacchan
tāḥ varuṇa g[_]hītāḥ [_]ṛṣṇaḥ petvaḥ adhyaskandat	tāḥ varuṇa gṛhītāḥ kṛṣṇaḥ petvaḥ adhyaskandat
devāḥ vai [_]ajñena śrameṇa tapasā āhutibhi[_] [_]vargam lokam ajayan	devāḥ vai yajñena śrameṇa tapasā āhutibhiḥ svargam lokam ajayan
yaḥ asya dvitīyaḥ vyānaḥ tat anta[_]ikṣa[_]	yaḥ asya dvitīyaḥ vyānaḥ tat antarikṣam
yunajmi te uttarāvantam indram yena jayanti na parā[_][_]yante yaḥ tvā karat eka vṛṣam [_]anānām uta rā[_]ñām ut[_]amam māna[_]ānām	yunajmi te uttarāvantam indram yena jayanti na parājayante yaḥ tvā karat eka vṛṣam janānām uta rājñām uttamam mānavānām
satya utt[_]rā ha eva asya vāc uditā bhavati [_]havati	satya uttarā ha eva asya vāc uditā bhavati bhavati
te[_]a sarvatra vyabhavat	tena sarvatra vyabhavat
[_]mīmṛṇan vasavaḥ	amīmṛṇan vasavaḥ
aya[_] agn[_]ḥ dīdāyat dīrgham eva sajātaiḥ iddhaḥ a pratibruvadb[_]iḥ	ayam agniḥ dīdāyat dīrgham eva sajātaiḥ iddhaḥ a pratibruvadbhiḥ
tejaḥ vai brahmavarcasam[_]prācī di[_]	tejaḥ vai brahmavarcasam prācī diś
apāṣṭhāt śṛṅg[_]t kulmalāt niḥ av[_]cam aham viṣam	apāṣṭhāt śṛṅgāt kulmalāt niḥ avocam aham viṣam
apaḥ devīḥ upa hv[_]ye [_]atra gāvaḥ pibanti naḥ	apaḥ devīḥ upa hvaye yatra gāvaḥ pibanti naḥ
tam trayodaśāt māsāt akrīṇa[_]	tam trayodaśāt māsāt akrīṇan
agnau manotāḥ saṃ[_]acchante	agnau manotāḥ saṃgacchante
saṃvatsarasy[_] teja[_]ā tena badhnāmi tvā maṇe	saṃvatsarasya tejasā tena badhnāmi tvā maṇe
ya[_]ṣmam ca sarvam nāśaya	yakṣmam ca sarvam nāśaya
tisraḥ[_]pṛthivīḥ upari pravā divaḥ nāka[_] rakṣethe [_]yubhiḥ aktubhiḥ hi[_]am	tisraḥ pṛthivīḥ upari pravā divaḥ nākam rakṣethe dyubhiḥ aktubhiḥ hitam
divyasya suparṇ[_]sya tasy[_] ha asi kanīnikā	divyasya suparṇasya tasya ha asi kanīnikā
atha [_]at pūrva ardham puroḍāśasya praśīry[_] purastāt dhr[_]vāyai n[_]dadhāti	atha yat pūrva ardham puroḍāśasya praśīrya purastāt dhruvāyai nidadhāti
aruṇ[_]ḥ tūparaḥ bha[_]ati samṛddhyai	aruṇaḥ tūparaḥ bhavati samṛddhyai
tasmāt ha api etarhi parisā[_]akam iti āca[_]ṣate yat en[_]m sarasvatī samantam p[_]risasāra	tasmāt ha api etarhi parisārakam iti ācakṣate yat enam sarasvatī samantam parisasāra
[_]ṣudhau rocanaḥ tvam	iṣudhau rocanaḥ tvam
arasam yat udīcya[_]	arasam yat udīcyam
araṇyāt anya[_] ābhṛtaḥ kṛṣyāḥ anyaḥ rasebhy[_]ḥ	araṇyāt anyaḥ ābhṛtaḥ kṛṣyāḥ anyaḥ rasebhyaḥ
prāṇam eva [_]at [_]ajamāne dadhāti	prāṇam eva tat yajamāne dadhāti
tasmāt vicakṣ[_]ṇavatīm eva vācam vad[_]t	tasmāt vicakṣaṇavatīm eva vācam vadet
somaḥ mīḍhvāṁ asuraḥ [_]eda bhūma[_]aḥ	somaḥ mīḍhvāṁ asuraḥ veda bhūmanaḥ
atra vai etasya[_]jāyamānasy[_] indriy[_]m vīryam apākrāmat	atra vai etasya jāyamānasya indriyam vīryam apākrāmat
samantam āpaḥ parivahanti [_]akṣasām an [_]nvavāyāya	samantam āpaḥ parivahanti rakṣasām an anvavāyāya
te [_]ātrīm prāviśan	te rātrīm prāviśan
ojaḥ vai [_]ndriyam v[_]ryam triṣṭubhau	ojaḥ vai indriyam vīryam triṣṭubhau
yām te cakruḥ senā[_]ām[_]yām cakruḥ iṣu āyudhe dundubhau kṛtyā[_] yām cakruḥ pun[_]r prati [_]arāmi tām	yām te cakruḥ senāyām yām cakruḥ iṣu āyudhe dundubhau kṛtyām yām cakruḥ punar prati harāmi tām
garbham te aśvinau dev[_]u ā dhattām[_]puṣkarasrajā	garbham te aśvinau devau ā dhattām puṣkarasrajā
yat s[_]umyaḥ [_]ratyakṣam eva asmai paśum ālabhate	yat saumyaḥ pratyakṣam eva asmai paśum ālabhate
bhavāsi putrāṇām māt[_] jātānām jana[_]āḥ ca yān	bhavāsi putrāṇām mātā jātānām janayāḥ ca yān
yat te bhūmim[_][_]atur bhṛṣṭ[_]m manaḥ jag[_]ma dūrakam tat te ā vartayāmasi iha kṣayāya jīvase	yat te bhūmim catur bhṛṣṭim manaḥ jagāma dūrakam tat te ā vartayāmasi iha kṣayāya jīvase
kārśanaḥ tvā abhi r[_]kṣatu	kārśanaḥ tvā abhi rakṣatu
vaśā mātā sva[_]he tava	vaśā mātā svadhe tava
pr[_]tiṣṭhityai aditiḥ	pratiṣṭhityai aditiḥ
ud uṣāḥ	ud uṣāḥ
sā [_]āc a[_]ravīt strī kāmāḥ vai gandharvāḥ mayā e[_]a striyā[_]bhūtayā paṇadhvam iti	sā vāc abravīt strī kāmāḥ vai gandharvāḥ mayā eva striyā bhūtayā paṇadhvam iti
eṣā te rājan kanyā vadhūḥ ni [_]hūyatā[_] yama	eṣā te rājan kanyā vadhūḥ ni dhūyatām yama
te asmai vṛṣṭim prayacchant[_]	te asmai vṛṣṭim prayacchanti
na ha v[_]i a purohitasya rājñaḥ devāḥ [_]nnam adanti	na ha vai a purohitasya rājñaḥ devāḥ annam adanti
chandā[_]si vai añjayaḥ [_]āghataḥ	chandāṃsi vai añjayaḥ vāghataḥ
saḥ[_]indram tuṣṭ[_]va yat cit hi satya so[_]a pāḥ[_]iti ca[_]etena sūktena uttarasya ca pañcadaśabhiḥ	saḥ indram tuṣṭāva yat cit hi satya soma pāḥ iti ca etena sūktena uttarasya ca pañcadaśabhiḥ
a jñāta[_] te ayam janaḥ	a jñātaḥ te ayam janaḥ
vatsāḥ v[_]i[_]daivyāḥ adhvaryavaḥ	vatsāḥ vai daivyāḥ adhvaryavaḥ
ā paśyati	ā paśyati
[_]at prat[_]ame[_]yajña mukhe devatāḥ akṣara bhājaḥ karoti	tat prathame yajña mukhe devatāḥ akṣara bhājaḥ karoti
