masked	src
ꙁемь҆ꙗ о̑убоꙗ҅ сꙙ[_]и҅ о̑умльча ꙗ҅к[_] бо[_]ъ пльтиѭ̑ о̑усь҆пе	ꙁемь҆ꙗ о̑убоꙗ҅ сꙙ и҅ о̑умльча ꙗ҅ко богъ пльтиѭ̑ о̑усь҆пе
се бо третиї день͗ ѥ͑сть по[_]̑еже ничь͗с[_]же въкоуси	се бо третиї день͗ ѥ͑сть пон̑еже ничь͗соже въкоуси
въꙁь҆мѣте о҄убо о҅ть н҄его талантъ [_]҅ дадите и҅мѫш[_]оуо҄умоу[_]десꙙть҆ т[_]лантъ	въꙁь҆мѣте о҄убо о҅ть н҄его талантъ и҅ дадите и҅мѫштоуо҄умоу десꙙть҆ талантъ
Ѡтъ[_]въсѣхъ безаконнеі моіхъ [_]збави мѩ	Ѡтъ въсѣхъ безаконнеі моіхъ избави мѩ
Ц҃р҃ств[_] твое ц҃р҃[_]твіе вьсѣхъ вѣкъ	Ц҃р҃ство твое ц҃р҃ствіе вьсѣхъ вѣкъ
н[_][_]семоу ли дрѣводѣл҄и їѡ̑сифоу	не семоу ли дрѣводѣл҄и їѡ̑сифоу
Пѫть[_]сътворі ст[_]ѕѫ[_]гнѣвоу своемоу не поштѩдѩ отъ съмръті д҃шѩ іхъ	Пѫть сътворі стьѕѫ гнѣвоу своемоу не поштѩдѩ отъ съмръті д҃шѩ іхъ
҅Отъвѣштав[_] же блаженꙑи҆ їѡ[_]на рече и҅мъ	҅Отъвѣштавъ же блаженꙑи҆ їѡ̑на рече и҅мъ
г҃и [_]амо идеши	г҃и камо идеши
р к҃҃҃ г	р к҃҃҃ г
то поч[_]о нарокомъ	то почто нарокомъ
реч[_] же имъ и҃с	рече же имъ и҃с
чисто бо по[_][_]бь҆нꙑи҅мъ потекѫтъ а҅ неподоб[_]҆на вь҆ꙁемь҆ѭ̑штии҅хъ въ бол҄ь[_]ѫѭ[_] мѫкѫ вълагаѭ̑тъ	чисто бо подобь҆нꙑи҅мъ потекѫтъ а҅ неподобь҆на вь҆ꙁемь҆ѭ̑штии҅хъ въ бол҄ьшѫѭ̑ мѫкѫ вълагаѭ̑тъ
нъ [_]иѣаше пръси своѩ г҃лѧ	нъ биѣаше пръси своѩ г҃лѧ
ꙇ отъпадъшѧ въ[_]крѣсі пакъи	ꙇ отъпадъшѧ въскрѣсі пакъи
Пришь[_]ъ же жь҆рецъ виталии҆[_]глаг[_]ла блаженоуоумоу мѫченикоу	Пришьдъ же жь҆рецъ виталии҆ глагола блаженоуоумоу мѫченикоу
еда закон[_] нашъ сѫдитъ ч҃лвк[_]у аще не с[_]ꙑшитъ[_]отъ него прѣжде ꙇ разоумѣатъ что творитъ	еда законъ нашъ сѫдитъ ч҃лвкоу аще не слꙑшитъ отъ него прѣжде ꙇ разоумѣатъ что творитъ
[_]а и҅спо[_]ѣстъ прѣжде и҅мꙙ[_]своѥ҅ и҅ кобь и҅ о҅тъкѫдоу ѥ҅стъ	да и҅сповѣстъ прѣжде и҅мꙙ своѥ҅ и҅ кобь и҅ о҅тъкѫдоу ѥ҅стъ
Г[_]҃ нс҃і оуготова прѣстолъ[_]свои	Гь҃ нс҃і оуготова прѣстолъ свои
Да н[_] съмѫштаатъ сѧ ваше с҃рдце ни оуст[_]ашаатъ	Да не съмѫштаатъ сѧ ваше с҃рдце ни оустрашаатъ
Вꙑ же ѣко чловѣчі оумірае[_]е ї ѣко едінъ отъ [_]ъ[_]ѩѕь подаете	Вꙑ же ѣко чловѣчі оуміраете ї ѣко едінъ отъ кънѩѕь подаете
Тъі же въ св҃тѣемъ жілішт[_] хвала іизд[_]аілева	Тъі же въ св҃тѣемъ жілішті хвала іиздраілева
и͑ погребошⱕ мирьнѣ съ радо[_]тиѭ̑ цѣ[_][_]рь͗ствоуѭ̑штоу г͆оу нашемоу їс͆ хс͆оу с[_] н̑имь͗же о͑тʼ[_]оу слава коупʼно[_]съ ст͆ыи͑мь͗ д͆хомʼ ныня̑ и͑ пр[_]сно и͑ вь в[_]кы вѣкомь͗ амⰹн	и͑ погребошⱕ мирьнѣ съ радостиѭ̑ цѣсарь͗ствоуѭ̑штоу г͆оу нашемоу їс͆ хс͆оу сь н̑имь͗же о͑тʼцоу слава коупʼно съ ст͆ыи͑мь͗ д͆хомʼ ныня̑ и͑ присно и͑ вь вѣкы вѣкомь͗ амⰹн
ꙇ оставль ѩ па[_]ꙑ шедъ помоли с[_] трет[_]цеѭ҄ тожде слово рекъ	ꙇ оставль ѩ пакꙑ шедъ помоли сѧ третицеѭ҄ тожде слово рекъ
Ѣко на мѩ оупъва ізбав[_]ѫ і	Ѣко на мѩ оупъва ізбавлѫ і
и[_]оубоѣшѧ ж[_] сѧ въшедъшема има онѣма въ облакъ	и оубоѣшѧ же сѧ въшедъшема има онѣма въ облакъ
и҅ въꙁемл҄ѫште камени[_] мештаа҅хѫ на н҄ь и҅[_]на о҅ба о[_]ученика ѥ҅го	и҅ въꙁемл҄ѫште камениѥ мештаа҅хѫ на н҄ь и҅ на о҅ба о҄ученика ѥ҅го
[_]тъвѣштавъше рѣшѧ	отъвѣштавъше рѣшѧ
ни	ни
и҅ сь҆творивъ сꙿ [_]҄еѭ̑ блѫдъ ꙁълоѥ ꙁъломъ цѣл҄[_] наи҅па[_]е же бол҄еѥ҆ ꙁъло къ [_]ълꙋ[_]прилага ѭ҆	и҅ сь҆творивъ сꙿ н҄еѭ̑ блѫдъ ꙁълоѥ ꙁъломъ цѣл҄ѫ наи҅паче же бол҄еѥ҆ ꙁъло къ ꙁълꙋ прилага ѭ҆
ꙇ о одежди что сѧ п[_]чете	ꙇ о одежди что сѧ печете
амин глаголѭ вамъ ѣко не иматъ п[_]ѣи[_]и родъ сь дондеже вь[_]ѣ си бѫдѫтъ	амин глаголѭ вамъ ѣко не иматъ прѣити родъ сь дондеже вьсѣ си бѫдѫтъ
велꙿм[_] съгрѣшихъ	велꙿми съгрѣшихъ
нѣсмь	нѣсмь
пон҄еже бо печ[_]ть҆лѣсте не бꙑ никоѥ҅го[_]е прок[_]ꙁь҆ства	пон҄еже бо печать҆лѣсте не бꙑ никоѥ҅гоже прокаꙁь҆ства
ꙇ нарече[_]имѧ симоноу петръ	ꙇ нарече имѧ симоноу петръ
Правъдꙑ т[_]оеѩ не съкрꙑхъ въ с[_]д҃ци моемъ	Правъдꙑ твоеѩ не съкрꙑхъ въ срд҃ци моемъ
҅Аште ли о҅тъ чловѣкъ никтоже ничсоже сихъ нао̑учи нъ о҅[_]себѣ [_]валѫ поѭ̑тъ раꙁоумѣ[_][_]те божиѥ дѣло ꙗ҅коже вь ꙁаконѣ п[_][_]ано ѥ҅стъ	҅Аште ли о҅тъ чловѣкъ никтоже ничсоже сихъ нао̑учи нъ о҅ себѣ хвалѫ поѭ̑тъ раꙁоумѣи҅те божиѥ дѣло ꙗ҅коже вь ꙁаконѣ писано ѥ҅стъ
о҅баче а҅ꙁъ ѥсмъ о̑убогꙑи҆ пришедꙑи҆ к тебѣ ѥ҅гда бѣ в[_] м[_]настꙑри ст꙯ааго а҅нь҆д[_]еа а҅постола нарицаѥ҅мааго клио҅скаръ ѥ҅гда сѣд[_]а҅[_]е[_]въ хꙑꙁинѣ и҅ п[_]саа҅[_][_] ѥ҅моуже да дъ[_]а на д[_]сꙙте ꙁлатицъ и[_] съребрънꙑи блюдъ и҅же [_]и бѣ посълала съ коуциѭ̑ блаженаꙗ мати твоꙗ	о҅баче а҅ꙁъ ѥсмъ о̑убогꙑи҆ пришедꙑи҆ к тебѣ ѥ҅гда бѣ въ манастꙑри ст꙯ааго а҅нь҆дреа а҅постола нарицаѥ҅мааго клио҅скаръ ѥ҅гда сѣдѣа҅ше въ хꙑꙁинѣ и҅ писаа҅ше ѥ҅моуже да дъва на десꙙте ꙁлатицъ и҅ съребрънꙑи блюдъ и҅же ти бѣ посълала съ коуциѭ̑ блаженаꙗ мати твоꙗ
п[_]кажи намъ о҃тъца	покажи намъ о҃тъца
самъ[_]придохъ а͑нтоупате прѣдъ тꙙ прѣдъбор[_]икъ бꙑвъ [_]роужинѣ своѥ͑и͗ противѫ о͑[_]ь͗цоу твоѥ͑моу[_]диꙗ͑волоу	самъ придохъ а͑нтоупате прѣдъ тꙙ прѣдъборникъ бꙑвъ дроужинѣ своѥ͑и͗ противѫ о͑ть͗цоу твоѥ͑моу диꙗ͑волоу
Не прѣдажд[_] [_]вѣремъ дш҃ѩ ісповѣдаѭштѩ сѩ тебѣ	Не прѣдаждь звѣремъ дш҃ѩ ісповѣдаѭштѩ сѩ тебѣ
амин амин г҃лѭ ва[_]ъ	амин амин г҃лѭ вамъ
По сихъ приде и҃[_]ъ ꙇ҅ оу҅ченици его въ [_]юденскѫѭ землѭ ꙇ тоу живѣаше съ ними[_]и кръштааш[_]	По сихъ приде и҃съ ꙇ҅ оу҅ченици его въ іюденскѫѭ землѭ ꙇ тоу живѣаше съ ними и кръштааше
имате коустод[_]ѭ	имате коустодиѭ
обаче о семь не радоуите сѧ ѣко[_]д[_]уси вамъ повиноуѭтъ[_]сѧ	обаче о семь не радоуите сѧ ѣко доуси вамъ повиноуѭтъ сѧ
аз[_] не сѫждѫ никомоуже	азъ не сѫждѫ никомоуже
и҅ томоу о҅тъ а҅[_]г҄ель҆ска о҅бавь҆ѥ҅[_][_]ꙗ о҅бличеноу бꙑвъшоу вь҆ꙁвѣст[_] ѥ҅и҆ глагол҄ꙙ	и҅ томоу о҅тъ а҅гг҄ель҆ска о҅бавь҆ѥ҅ниꙗ о҅бличеноу бꙑвъшоу вь҆ꙁвѣсти ѥ҅и҆ глагол҄ꙙ
Не на лѫ[_][_] бо і моі оупьваѭ Ї орѫжь[_] мое не сп҃тъ мне	Не на лѫкъ бо і моі оупьваѭ Ї орѫжье мое не сп҃тъ мне
Не забѫді о[_]богъіихъ твоіхъ до[_]конъца	Не забѫді оубогъіихъ твоіхъ до конъца
и г҃лаахѫ	и г҃лаахѫ
и҅ и҅нъ	и҅ и҅нъ
рече	рече
ꙁане и ч[_]҆стънꙑи цѣсарь҆ костантинъ поꙁдѣ нѣкъгда божь҆ствънꙑи҅мъ доухомъ вь҆сеѧ на[_]ел҄енꙑѧ цѣсарꙿства др[_]жавѫ прѣи҅мъ и[_] свꙙтааго о҅свѣштениꙗ съподобивъ [_]ꙙ и҅ о̑увѣдѣ[_]ъ гос[_]од[_] нашего [_][_]꙯ хс꙯а б꙯а и҅[_]тинꙿн[_]аго сѫшта [_]ъ пръвꙑи҆ цѣсарь҆ств[_]ва въ римь҆стѣ градѣ и҅ коумирꙙ о҅тъврьже	ꙁане и чь҆стънꙑи цѣсарь҆ костантинъ поꙁдѣ нѣкъгда божь҆ствънꙑи҅мъ доухомъ вь҆сеѧ насел҄енꙑѧ цѣсарꙿства дръжавѫ прѣи҅мъ и҅ свꙙтааго о҅свѣштениꙗ съподобивъ сꙙ и҅ о̑увѣдѣвъ господа нашего їс꙯ хс꙯а б꙯а и҅стинꙿнааго сѫшта тъ пръвꙑи҆ цѣсарь҆ствова въ римь҆стѣ градѣ и҅ коумирꙙ о҅тъврьже
З[_]пр[_]ти[_]ъ еси гръдъімъ Проклѩти оукланѣѭштеї сѩ отъ заповѣдеї твоїхъ	Запрѣтилъ еси гръдъімъ Проклѩти оукланѣѭштеї сѩ отъ заповѣдеї твоїхъ
тꙑ бо	тꙑ бо
о сп҃ніі [_]воемъ вьздрадоуем[_] сѩ ѕѣло	о сп҃ніі твоемъ вьздрадоуемъ сѩ ѕѣло
Ст͆ъи же паулъ отъвѣ[_]тавъ ре[_]е	Ст͆ъи же паулъ отъвѣштавъ рече
н[_] ли ю̑нотъ въ васъ [_]͑ благоголѣненъ	нѣ ли ю̑нотъ въ васъ и͑ благоголѣненъ
[_]оѩштеї сѩ тебе оузьрѩтъ мѩ Ї вьзве[_][_]лѩтъ сѩ ѣко [_]а словеса твоѣ оупъвахъ	Боѩштеї сѩ тебе оузьрѩтъ мѩ Ї вьзвеселѩтъ сѩ ѣко на словеса твоѣ оупъвахъ
на пѫть ѩзꙑ[_]омъ[_]не ꙇдѣте [_] въ градъ самарѣнъ не вънидѣте	на пѫть ѩзꙑкомъ не ꙇдѣте ꙇ въ градъ самарѣнъ не вънидѣте
отъпоусти ѭ ѣко въ[_]иетъ въ слѣдъ н[_]съ	отъпоусти ѭ ѣко въпиетъ въ слѣдъ насъ
или аште просит[_] аица еда подаст[_] емоу скорьпии	или аште проситъ аица еда подастъ емоу скорьпии
о҅тъвѣштавъ же гл[_]гола	о҅тъвѣштавъ же глагола
ѫжікꙑ іх[_] въкоупѣ	ѫжікꙑ іхъ въкоупѣ
а҅[_]те ли стрижете поштꙙдите о҅вь҆цꙙ благъ плодъ [_]риносꙙш[_]оу	а҅ште ли стрижете поштꙙдите о҅вь҆цꙙ благъ плодъ приносꙙштоу
не прѣрѣжѫ тебе не дѣл҄е[_]ааго	не прѣрѣжѫ тебе не дѣл҄енааго
а жѧт[_]а естъ коньчина вѣка а жѧтеле сѫ[_]ъ а҃нꙉли	а жѧтва естъ коньчина вѣка а жѧтеле сѫтъ а҃нꙉли
видѣхъ сотонѫ ѣко млън[_]ѭ[_]съ небесе падъша	видѣхъ сотонѫ ѣко млъниѭ съ небесе падъша
Оудалилъ есі знаніѣ[_]м[_]ѣ отъ мене	Оудалилъ есі знаніѣ моѣ отъ мене
събъра[_]же сꙙ вь҆ дьнь҆ тъ нар[_]дъ многъ бол[_]ии҆ о҅бꙑчь҆наꙿго	събъра же сꙙ вь҆ дьнь҆ тъ народъ многъ бол҄ии҆ о҅бꙑчь҆наꙿго
[_]е мѫчи мене	не мѫчи мене
Видѣ вьсѩ сн҃[_]і [_]л҃скъіѩ Съ готоваего жі[_]ишта своего	Видѣ вьсѩ сн҃ъі чл҃скъіѩ Съ готоваего жілишта своего
прѣжде даже кок[_][_]ъ не възг҃ласитъ дъва кратꙑ отъ[_]ръжеши [_]ѧ мене три кратꙑ	прѣжде даже кокотъ не възг҃ласитъ дъва кратꙑ отъвръжеши сѧ мене три кратꙑ
что може[_]и толико дати ѥ͑лико тъштиши с[_] о͑тⱕти	что можеши толико дати ѥ͑лико тъштиши сⱕ о͑тⱕти
[_][_]зьрѣвъ же и҃са и възъпивъ припаде къ немоу	оузьрѣвъ же и҃са и възъпивъ припаде къ немоу
ПРѢФАЦИѢ	ПРѢФАЦИѢ
о҄упʼваѭ҄ на н҄ь я͑ко тъ и͑збавитъ мⱕ о͑т[_] сѢти ловь͗ч[_] и͑ о͑тъ словесе мⱕт[_][_]ь͗на	о҄упʼваѭ҄ на н҄ь я͑ко тъ и͑збавитъ мⱕ о͑тъ сѢти ловь͗чⱕ и͑ о͑тъ словесе мⱕтежь͗на
нападѫ на мѩ крѣпьц[_]	нападѫ на мѩ крѣпьци
тъгда же а҅гг҄елъ [_]ъконьч[_] повелѣниѥ ѥ҅го	тъгда же а҅гг҄елъ съконьча повелѣниѥ ѥ҅го
ꙗ҅коже сл[_]шахъ свꙙтꙑи[_] [_]҅моу ѧ҅[_]ꙑкъ[_]глагол҄ѫшть въ д[_]адесꙙтъноѥ своѥѧ ѥ҅моу връстꙑ лѣ[_]о и҅ о҅смоѥ е҅пискоупъ поставь҆ѥнъ бꙑ ꙗ҅коже и҅ вꙑше съкаꙁахомъ	ꙗ҅коже слꙑшахъ свꙙтꙑи҆ ѥ҅моу ѧ҅ꙁꙑкъ глагол҄ѫшть въ двадесꙙтъноѥ своѥѧ ѥ҅моу връстꙑ лѣто и҅ о҅смоѥ е҅пискоупъ поставь҆ѥнъ бꙑ ꙗ҅коже и҅ вꙑше съкаꙁахомъ
чсо дѣлма и҅ [_]очто	чсо дѣлма и҅ почто
кто сь ес[_]ъ иже и грѣ[_]ꙑ отъпоуштаатъ	кто сь естъ иже и грѣхꙑ отъпоуштаатъ
тебе же и͑матъ причⱕсть͗ника сътворит[_] о͑г[_]ю вѣчьн[_]уо҄умоу о҄уготованоуо҄умо[_] тебѣ и͑ дия͑вол[_]у	тебе же и͑матъ причⱕсть͗ника сътворити о͑гню вѣчьноуо҄умоу о҄уготованоуо҄умоу тебѣ и͑ дия͑волоу
пио҅ниꙗ[_] же мѫченика и҅ паче поминати лѣпо пон҄еже ѥ҅гда бѣа҅ше въ мироу многꙑ о҅тъ прѣльсти о҅брати [_]҅постольскꙑи[_] мѫжь въ насъ бꙑвъ и҅ конь҆ць҆ ѥ[_]гда приꙁъван[_] бꙑстъ к[_] го꙯у и҅ [_]ѫченъ бꙑвъ [_][_]псаноѥ се о҅стави на н[_]каꙁаниѥ намъ и҅ до нꙑн[_]ѣш[_]҆н҄ꙗго [_]҅мѣти намъ памꙙть о̑учени[_] ѥго	пио҅ниꙗ҅ же мѫченика и҅ паче поминати лѣпо пон҄еже ѥ҅гда бѣа҅ше въ мироу многꙑ о҅тъ прѣльсти о҅брати а҅постольскꙑи҆ мѫжь въ насъ бꙑвъ и҅ конь҆ць҆ ѥ҅гда приꙁъванъ бꙑстъ къ го꙯у и҅ мѫченъ бꙑвъ съпсаноѥ се о҅стави на накаꙁаниѥ намъ и҅ до нꙑн҄ѣшь҆н҄ꙗго и҅мѣти намъ памꙙть о̑учениꙗ ѥго
